Position,Track Name,Artist,Streams,date,region,id
80,La Respuesta,Becky G,460666,2019-07-26--2019-08-02,es,2fOjendzUzepHwR9QrVyYF
81,El Efecto,Rauw Alejandro,459930,2019-07-26--2019-08-02,es,4SJHHpKhcuXwDsCsPqshXj
82,Celébrate,Miki Núñez,458489,2019-07-26--2019-08-02,es,05QSb3QDjUjn3EUnEPXSIz
83,Gan-Ga,Bryant Myers,457017,2019-07-26--2019-08-02,es,2J3jxgfp6GWoBsMPIa20oC
84,Un Año,Sebastian Yatra,456061,2019-07-26--2019-08-02,es,2vrpcQNg6itmgVZWsNjWe0
85,Adan y Eva,Paulo Londra,455177,2019-07-26--2019-08-02,es,132ALUzVLmqYB4UsBj5qD6
86,nana triste,Natalia Lacunza,449722,2019-07-26--2019-08-02,es,721Lxh9pNJJhNERON4Zjmw
87,Mi Persona Favorita,Alejandro Sanz,446735,2019-07-26--2019-08-02,es,1O4dGIPUXUanseRdv4fNzw
88,De Tranquilote,Danny Romero,434960,2019-07-26--2019-08-02,es,1IDFcb3cjkj2dhv3UaxX9b
89,Punto G,KAROL G,434048,2019-07-26--2019-08-02,es,2E82gORVSA7UMEz5M1IP3b
90,Secreto,Anuel AA,423580,2019-07-26--2019-08-02,es,5W83ErFkO3aKAIS1WMi6u0
91,Instagram,Dimitri Vegas & Like Mike,419605,2019-07-26--2019-08-02,es,0U6bQIAh6MCGo1xjbIIx2S
92,Sucker,Jonas Brothers,416900,2019-07-26--2019-08-02,es,22vgEDb5hykfaTwLuskFGD
93,Con La Miel En Los Labios,Aitana,403168,2019-07-26--2019-08-02,es,2QJcrJNa4KGxQ6bw0MH3Zx
94,Una Vida Para Recordar,Piso 21,401695,2019-07-26--2019-08-02,es,7pxL0DzPpCjjcdfQccvnus
95,Maldición,Lola Indigo,392457,2019-07-26--2019-08-02,es,6qz7XM4Ysl3z0rEcInLivx
96,Sobrenatural,Juan Magán,392139,2019-07-26--2019-08-02,es,1cYXPXbIR0FxurYVMGnwIN
97,Aullando,Wisin & Yandel,391120,2019-07-26--2019-08-02,es,7BuHdm4lQqcyG3qTwdkxus
98,Ella Quiere Beber - Remix,Anuel AA,389611,2019-07-26--2019-08-02,es,3f5lA8nnc4YYF1qf78WpHw
99,Shallow,Lady Gaga,383035,2019-07-26--2019-08-02,es,2VxeLyX666F8uXCJ0dZF8B
100,Serpiente Veneno (feat. Ele A El Dominio),Kidd Keo,381048,2019-07-26--2019-08-02,es,63c2jMnVyf8dtnbaQK910d
101,Beautiful People (feat. Khalid),Ed Sheeran,380137,2019-07-26--2019-08-02,es,70eFcWOvlMObDhURTqT4Fv
102,En Cero,Yandel,369357,2019-07-26--2019-08-02,es,51uLQESb4VnYAbs5WtGxho
103,Latina (feat. Maluma),Reykon,366460,2019-07-26--2019-08-02,es,00Ia46AgCNfnXjzgH8PIKH
104,MALAMENTE - Cap.1: Augurio,ROSALÍA,364847,2019-07-26--2019-08-02,es,1B0BQaSRHxhI0AUlItY3LK
105,Qué Bonito Es Querer,Manuel Carrasco,349462,2019-07-26--2019-08-02,es,6uzGmmQ4CuG9HvZktEy0LF
106,Por Eso Vine,Paulo Londra,348309,2019-07-26--2019-08-02,es,5qN1G8fSHq4Sv5FRoOkNGu
107,Someone You Loved,Lewis Capaldi,343062,2019-07-26--2019-08-02,es,7qEHsqek33rTcFNT9PFqLf
108,Vas A Quedarte,Aitana,338501,2019-07-26--2019-08-02,es,0fwIHsKXNEcb57u2um7z9I
109,Te echo de menos,Beret,338465,2019-07-26--2019-08-02,es,3gPOFPYLgpvQz0ZMwmv7NE
110,Pa ti pa mí na má,Demarco Flamenco,330763,2019-07-26--2019-08-02,es,2013yX7IujgpGJHzz6Qqsi
111,Cristina,Sebastian Yatra,329423,2019-07-26--2019-08-02,es,703iVQrfbQsXt7Uzgy1h8k
112,Tenamoras,DELLAFUENTE,327994,2019-07-26--2019-08-02,es,3R9rvUUz29qGQbAoXir2t3
113,Mujer Bruja,Lola Indigo,325133,2019-07-26--2019-08-02,es,2o2PFz6MLkKXVDYlzDAVH7
114,Vaina Loca,Ozuna,322881,2019-07-26--2019-08-02,es,48zFZh27QU5qsrBjn4C2FA
115,Cuando Nadie Ve,Morat,318582,2019-07-26--2019-08-02,es,71iAechwVKGu26pahzFL0k
116,Imposible,Luis Fonsi,311928,2019-07-26--2019-08-02,es,4cuGZb0iFyHtwaSKdKrJkF
117,Déjala Que Baile,Melendi,310922,2019-07-26--2019-08-02,es,2KK9N6iBAisA0booTu3bGd
118,Sin Pijama,Becky G,310674,2019-07-26--2019-08-02,es,2ijef6ni2amuunRoKTlgww
119,Qué Tienes Tú,Dvicio,305641,2019-07-26--2019-08-02,es,4txQPJDlvU72lC6EMhT7m9
120,No Te Preocupes por Mi,Leiva,305513,2019-07-26--2019-08-02,es,7hv7synVPhVu30Ex2amJQc
121,Te esperaré toda la vida,Dani Fernández,305371,2019-07-26--2019-08-02,es,6MCPhEshiLRXgdFKqvr478
122,How Do You Sleep?,Sam Smith,305122,2019-07-26--2019-08-02,es,6b2RcmUt1g9N9mQ3CbjX2Y
123,Lo siento,Beret,304819,2019-07-26--2019-08-02,es,4S6gJt4RYR34t4sjW8wEah
124,Otra Vez,Justin Quiles,301390,2019-07-26--2019-08-02,es,6P1CgIgKVxLFgFUHtymVpV
125,Fuego,Estopa,301170,2019-07-26--2019-08-02,es,6ye25NazQfUWrCTdCH3cXX
126,Guantanamera,Guitarricadelafuente,298347,2019-07-26--2019-08-02,es,0OGwGIp2WLU3jOC2xRq3id
127,Soldadito marinero,Fito y Fitipaldis,293943,2019-07-26--2019-08-02,es,0eVborSuxUeSg0meWYd9dZ
128,Ganas Sobran,Bryant Myers,293582,2019-07-26--2019-08-02,es,17iXKeQe2iVYXJcMpQqthG
129,Te Olvidaré,MYA,292082,2019-07-26--2019-08-02,es,4jrZI0XdexLjrHlBwLbhzL
130,Llégale,Lunay,291729,2019-07-26--2019-08-02,es,4vK8Kvyw1mabkMXJqbZOZT
131,Mona Lisa,Nacho,291609,2019-07-26--2019-08-02,es,7aaj0oNqJRdWIEfBj0Vim9
132,Don't Call Me Up,Mabel,288187,2019-07-26--2019-08-02,es,5WHTFyqSii0lmT9R21abT8
133,Princesas,Pereza,285650,2019-07-26--2019-08-02,es,3hlWUNjAlbZ6nOjAbrivBv
134,Goodbyes (Feat. Young Thug),Post Malone,283550,2019-07-26--2019-08-02,es,6vBdBCoOhKHiYDDOcorfNo
135,MIA (feat. Drake),Bad Bunny,282477,2019-07-26--2019-08-02,es,116H0KvKr2Zl4RPuVBruDO
136,Besos En Guerra,Morat,281662,2019-07-26--2019-08-02,es,1mlGScrDQqHqmhdIqE8MmA
137,COMO UN BEBÉ,J Balvin,280871,2019-07-26--2019-08-02,es,7knLcYCOSaURD0d7HUULFM
138,Ya No Quiero Ná,Lola Indigo,280283,2019-07-26--2019-08-02,es,4f5yHCv21vkIMRjmlmxaxk
139,Bohemian Rhapsody - Remastered 2011,Queen,277861,2019-07-26--2019-08-02,es,4u7EnebtmKWzUH433cf5Qv
140,Disparos,Dani Fernández,274485,2019-07-26--2019-08-02,es,2F75mXaavRl0hm3rtM15cq
141,Perdón,David Bisbal,274439,2019-07-26--2019-08-02,es,4iCJFRTRsFlj4UWoEd7bS9
142,Destino,Greeicy,274299,2019-07-26--2019-08-02,es,041Kcvnw8nOdq8xiRibPTG
143,Esclavo de Tus Besos,Manuel Turizo,273588,2019-07-26--2019-08-02,es,3g4UyIcQwutiG0TfW32GnX
144,La Boca,Mau y Ricky,273128,2019-07-26--2019-08-02,es,0UQwlF2pRkr1lMN6kNNUj3
145,Plugstar,Kidd Keo,271376,2019-07-26--2019-08-02,es,1EDYTsAh4qcktiwqXD5Zqg
146,La Libertad,Alvaro Soler,270539,2019-07-26--2019-08-02,es,3DsLBZjoU5AYxZXsepHtsW
147,Como Tu,Bandaga,269726,2019-07-26--2019-08-02,es,3la3ywDAvhJ6lR7sVE0d6J
148,Desconocidos,Mau y Ricky,269539,2019-07-26--2019-08-02,es,56f5qnyAlZdlz8wrUDA50h
149,TELÉFONO,Aitana,267187,2019-07-26--2019-08-02,es,5UBF2uyFNOfCCOV7vTE8CD
150,Soldi,Mahmood,267016,2019-07-26--2019-08-02,es,4szQkW1CDHqbRZGltXJdd3
151,7 rings,Ariana Grande,266606,2019-07-26--2019-08-02,es,6ocbgoVGwYJhOv1GgI9NsF
152,Dio$ No$ Libre Del Dinero,ROSALÍA,265767,2019-07-26--2019-08-02,es,5m9l5wILQ9iiLd8csLeR5v
153,Te Vi,Piso 21,265577,2019-07-26--2019-08-02,es,059bcIhyc2SBwm6sw2AZzd
154,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,264590,2019-07-26--2019-08-02,es,0KoiMHhqKLoL4xM54rcWYY
155,Adictiva,Daddy Yankee,260825,2019-07-26--2019-08-02,es,6MJUCumnQsQEKbCy28tbCP
156,Usted,Juan Magán,259542,2019-07-26--2019-08-02,es,3JAuTxQUTSjoV1XsYngT0P
157,High Hopes,Panic! At The Disco,258864,2019-07-26--2019-08-02,es,1rqqCSm0Qe4I9rUvWncaom
158,Mejor No Nos Vemos,Rels B,258280,2019-07-26--2019-08-02,es,4jRSV2R1mO5pQ5upXATMi2
159,A Partir De Hoy,David Bisbal,257771,2019-07-26--2019-08-02,es,7ojH6H4wE6XJNgzU4uvNc8
160,Otra Copa,Bandaga,256959,2019-07-26--2019-08-02,es,38a7xqi18rg8wGJhK71fj8
161,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,256214,2019-07-26--2019-08-02,es,6JqpFboOH2bq9pzaYbkKBn
162,Soltera,Lunay,254930,2019-07-26--2019-08-02,es,4T4CZ3Q4z3GG7lU720YYhM
163,Bandolera,Bryant Myers,254891,2019-07-26--2019-08-02,es,5suqjbw9bF0T1X3HU1oG1v
164,No Lo Trates,Pitbull,253929,2019-07-26--2019-08-02,es,4gqMVEJSaL5nNeKj5WmVoT
165,Say My Name,David Guetta,253919,2019-07-26--2019-08-02,es,0YammaEkYSeo9vQYZ1OwS6
166,Sirenas,Taburete,253776,2019-07-26--2019-08-02,es,4unOsvr9C2NqI9aJXrxpCy
167,Cuando zarpa el amor (feat. Juan Magán),Camela,253639,2019-07-26--2019-08-02,es,4TD052UwarqucOo1fsTq6P
168,Como el Agua,Omar Montes,253088,2019-07-26--2019-08-02,es,1hE6HSzLrRRSPGdAtwXQzg
169,Me Rehúso,Danny Ocean,251227,2019-07-26--2019-08-02,es,6ifUES3keWjwXgae8pXI3o
170,UN PESO,J Balvin,250094,2019-07-26--2019-08-02,es,7hynhxDoDpgMIV12JuVtNa
171,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,249669,2019-07-26--2019-08-02,es,1DckcUSLpCfYsD1htu4JnF
172,Mi Religión,Nil Moliner,247982,2019-07-26--2019-08-02,es,2uynv2Yi23wUILfpkRFGPd
173,Como Camarón,Estopa,247976,2019-07-26--2019-08-02,es,1VB4sadHjFcFklHcZuoROi
174,Sweet but Psycho,Ava Max,246957,2019-07-26--2019-08-02,es,25sgk305KZfyuqVBQIahim
175,Tan Buena,Gente De Zona,245874,2019-07-26--2019-08-02,es,6I1JuzUGxTAD0kDY65fg1s
176,Que Me Baile,ChocQuibTown,244577,2019-07-26--2019-08-02,es,6dZDBFRYElQx4DY1q62r30
177,Never Really Over,Katy Perry,241179,2019-07-26--2019-08-02,es,5PYQUBXc7NYeI1obMKSJK0
178,Brasilera,Dvicio,238950,2019-07-26--2019-08-02,es,7mMig4MDWJYIIMlChGMXQr
179,Piece Of Your Heart,MEDUZA,237815,2019-07-26--2019-08-02,es,1DFD5Fotzgn6yYXkYsKiGs
180,Ta To Gucci (Remix),Cauty,235894,2019-07-26--2019-08-02,es,7kuRvjpeUcn6qNV9IBXC2C
181,Antes de Morirme (feat. Rosalía),C. Tangana,234183,2019-07-26--2019-08-02,es,7aFBy1CBLGnZE1Iv6TvEZE
182,LHNA (with Anuel AA),RobGz,233850,2019-07-26--2019-08-02,es,4n050GO5qafy6WP3aDcnDr
183,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,233365,2019-07-26--2019-08-02,es,3H9GDhVVTlmFQSmpt51qiP
184,Vuela,Bombai,232598,2019-07-26--2019-08-02,es,2WiqfmzslYA7fMbQPloHLY
185,La Cintura,Alvaro Soler,232329,2019-07-26--2019-08-02,es,6VUJQqyeQhAZHkQbSDqLtI
186,Booty,C. Tangana,232314,2019-07-26--2019-08-02,es,4W3FJapn5CD6Fnrlfj4HFe
187,DJ No Pare,Justin Quiles,231874,2019-07-26--2019-08-02,es,7DfDNDtQTz4Jda9Y4rBOVH
188,bad guy (with Justin Bieber),Billie Eilish,231121,2019-07-26--2019-08-02,es,3yNZ5r3LKfdmjoS3gkhUCT
189,Como Si Fueras a Morir Mañana,Leiva,229678,2019-07-26--2019-08-02,es,4aAfLSx9IthpC3Pw5pNk3E
190,La Plata (feat. Lalo Ebratt),Juanes,228573,2019-07-26--2019-08-02,es,7Eso5mURNFprb5PmhOXDlf
191,Dancing With A Stranger (with Normani),Sam Smith,228003,2019-07-26--2019-08-02,es,6Qs4SXO9dwPj5GKvVOv8Ki
192,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,227400,2019-07-26--2019-08-02,es,4vUmTMuQqjdnvlZmAH61Qk
193,If I Can't Have You,Shawn Mendes,227390,2019-07-26--2019-08-02,es,2bT1PH7Cw3J9p3t7nlXCdh
194,Rebota,Guaynaa,226782,2019-07-26--2019-08-02,es,2YRvdf9cdS88y1wB1WhKoE
195,NI BIEN NI MAL,Bad Bunny,226364,2019-07-26--2019-08-02,es,278kSqsZIiYp8p3QjYAqa8
196,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,225702,2019-07-26--2019-08-02,es,2vEY3cNwXYxIG4fPAoN14q
197,Échame La Culpa,Luis Fonsi,224670,2019-07-26--2019-08-02,es,0mlAOSILGRys2IbvyOT5VJ
198,La Romana,Bad Bunny,224654,2019-07-26--2019-08-02,es,1khmgu0pveJbkbpbkyvcQv
199,No te enamores,Efecto Pasillo,224647,2019-07-26--2019-08-02,es,4AMNoX4gzC25M4I00poxI2
200,Shape of You,Ed Sheeran,224572,2019-07-26--2019-08-02,es,7qiZfU4dY1lWllzX7mPBI3
1,China,Anuel AA,4732096,2019-08-02--2019-08-09,es,2ksOAxtIxY8yElEWw8RhgK
2,Otro Trago - Remix,Sech,3005878,2019-08-02--2019-08-09,es,4bTZeO72FwMa6wKOiqoynL
3,Callaita,Bad Bunny,2450719,2019-08-02--2019-08-09,es,2TH65lNHgvLxCKXM3apjxI
4,Lola Bunny,Lola Indigo,2174895,2019-08-02--2019-08-09,es,7IzbHY75UhGztauT7U5eKb
5,Señorita,Shawn Mendes,2041089,2019-08-02--2019-08-09,es,6v3KW9xbzN5yKLt9YKDYA2
6,No Me Conoce - Remix,Jhay Cortez,1921119,2019-08-02--2019-08-09,es,4R8BJggjosTswLxtkw8V7P
7,Soltera - Remix,Lunay,1897214,2019-08-02--2019-08-09,es,1c0hsvHLELX6y8qymnpLKL
8,LA CANCIÓN,J Balvin,1860280,2019-08-02--2019-08-09,es,0fea68AdmYNygeTGI4RC18
9,Mirándote,Rvfv,1795715,2019-08-02--2019-08-09,es,2Zl9S0KGB7VkqQMJgHBQXN
10,QUE PRETENDES,J Balvin,1744414,2019-08-02--2019-08-09,es,25ZAibhr3bdlMCLmubZDVt
11,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1575784,2019-08-02--2019-08-09,es,6osaMSJh9NguagEDQcZaKx
12,Contando Lunares (feat. Cruz Cafuné),Don Patricio,1557335,2019-08-02--2019-08-09,es,6uW0PIRcyZLvkoonm763xD
13,Diavla,Chris Viz,1539406,2019-08-02--2019-08-09,es,1KfrcxnOLyDhd3p4hGrhVe
14,La Rubia - Remix 2,La Nueva Escuela,1522596,2019-08-02--2019-08-09,es,7KKTnv81z6DmfPIGsZWjOW
15,Baila Conmigo (feat. Kelly Ruiz),Dayvi,1427543,2019-08-02--2019-08-09,es,4Clmg1g8n2yBYG13Z1oSdG
16,11 PM,Maluma,1395128,2019-08-02--2019-08-09,es,7KbF6AdprOXEEHlsq11Z6d
17,Cristina (feat. Shelow Shaq),Maffio,1338511,2019-08-02--2019-08-09,es,2egI1hFZDAYrkCgtepoore
18,Con Altura,ROSALÍA,1241653,2019-08-02--2019-08-09,es,2qG5sZ7Si6sdK74qLxedYM
19,Milionària,ROSALÍA,1232091,2019-08-02--2019-08-09,es,2K3bjojp1sCLdMMoO5lJ2p
20,Velitas,Darell,1204509,2019-08-02--2019-08-09,es,7q3NthaBqFI6s0WnAlnIvq
21,Te Soñé De Nuevo,Ozuna,1171120,2019-08-02--2019-08-09,es,5s8LepdwU0THzpd0M7nLsa
22,Verte Ir,DJ Luian,1167357,2019-08-02--2019-08-09,es,4lzxJ4jCuFDXXGkE1LmpKR
23,Con Calma,Daddy Yankee,1158664,2019-08-02--2019-08-09,es,5w9c2J52mkdntKOmRLeM2m
24,Bésame,David Bisbal,1126070,2019-08-02--2019-08-09,es,2qON8SpeBDBSoWCvDKuwbU
25,Inocente,Myke Towers,1117598,2019-08-02--2019-08-09,es,07eET3PAzpSz5CLE4wGgN5
26,Calma - Remix,Pedro Capó,1106120,2019-08-02--2019-08-09,es,5iwz1NiezX7WWjnCgY5TH4
27,Hola Señorita,Maître Gims,1102191,2019-08-02--2019-08-09,es,5vLEmh5EolySKTvXsyWSOg
28,Cuaderno,Dalex,1083885,2019-08-02--2019-08-09,es,7anSoGdgtmJTAPZBzcPhO6
29,Rebota - Remix,Guaynaa,1030461,2019-08-02--2019-08-09,es,3dWpRjCmaHbroNahuSeX11
30,Te Robaré,Nicky Jam,1010715,2019-08-02--2019-08-09,es,6v0lAdFF4haL8xjBIUjtOw
31,Soldi (feat. Maikel Delacalle),Mahmood,1009458,2019-08-02--2019-08-09,es,1GVBnZF3tHJiWzdCSgg75Z
32,Pa Mí - Remix,Dalex,994962,2019-08-02--2019-08-09,es,7g8YaUQABMal0zWe7a2ijz
33,Mi Morena,Juanfran,978162,2019-08-02--2019-08-09,es,6MF2uU7HoQkA1Da2jscqV2
34,Tal Vez,Paulo Londra,976196,2019-08-02--2019-08-09,es,5jW3rF4URMdK7tO2xjS5EI
35,Contra La Pared,Sean Paul,970372,2019-08-02--2019-08-09,es,37eGbhE1xVFSvcKkqGb6i1
36,DOLLAR,Becky G,966980,2019-08-02--2019-08-09,es,4ziiAuFyXiY1HNSLGM1xv8
37,Cicatrices (feat. Indara),Sergio Contreras,965245,2019-08-02--2019-08-09,es,17nYNma8AncLFqOBk6tu6m
38,Me Quedo,Aitana,954302,2019-08-02--2019-08-09,es,6Nqi1fWKYXrVXmF3RtQbSf
39,"¿CÓMO TE VA, QUERIDA?",Rels B,949630,2019-08-02--2019-08-09,es,1uiX0bdc2sPHcL1k02bC2G
40,Si Se Da - Remix,Myke Towers,947406,2019-08-02--2019-08-09,es,6K5BsR04ijf3FHNzjbaagD
41,Santa María (Feat. Busy Signal),Bad Gyal,946256,2019-08-02--2019-08-09,es,4R0sTxCaskwCPbzkfXHfWg
42,Runaway,Sebastian Yatra,943844,2019-08-02--2019-08-09,es,7BuSE9uTIw931wtZYzvZcQ
43,Ellos,Ceky Viciny,917176,2019-08-02--2019-08-09,es,7bDboJVS7UlQBZj8lsvz2g
44,No Te Veo - Remix,Casper Magico,906444,2019-08-02--2019-08-09,es,0stKSegkdrfLTDvm5sIO38
45,Swing,Danny Ocean,877613,2019-08-02--2019-08-09,es,4DbhxwlkhTbCTqlZptxmI6
46,I Don't Care (with Justin Bieber),Ed Sheeran,876939,2019-08-02--2019-08-09,es,0hVXuCcriWRGvwMV1r5Yn9
47,Otro Trago,Sech,869648,2019-08-02--2019-08-09,es,1Ej96GIBCTvgH7tNX1r3qr
48,Enchochado de Ti,Don Patricio,842698,2019-08-02--2019-08-09,es,6G8TNOdTBpBPmDdJAvoVhA
49,Gan-Ga,Bryant Myers,835038,2019-08-02--2019-08-09,es,2J3jxgfp6GWoBsMPIa20oC
50,La Playa,Myke Towers,811043,2019-08-02--2019-08-09,es,0jeS8PyyIRAG0A3t5DtL71
51,HP,Maluma,804779,2019-08-02--2019-08-09,es,1LIqNVhaIgxXUt2eVoIQJ3
52,Déjate Querer,Lalo Ebratt,763982,2019-08-02--2019-08-09,es,3mN2DtljBhnrIpc3Nu2pJ8
53,MOJAITA,J Balvin,760452,2019-08-02--2019-08-09,es,71pEiUWwfDFiRO6RmFpnBf
54,Si Se Da,Myke Towers,724578,2019-08-02--2019-08-09,es,5KbBGUpIZd6gVFUU8tqYiQ
55,Indios y Vaqueros,Sinsinati,695662,2019-08-02--2019-08-09,es,3u5GmyJP2MU3tEJgyiAG2T
56,Que Mas Pues - Remix,Sech,690908,2019-08-02--2019-08-09,es,7fODjB7BrQTGqh0hogW6XD
57,Delincuente,Farruko,655655,2019-08-02--2019-08-09,es,3TqLIW3qd4qFYkfYsBjVN6
58,Presiento,Morat,624470,2019-08-02--2019-08-09,es,2V4hc5gplg7EXlrRUvD4rp
59,Date La Vuelta,Luis Fonsi,606684,2019-08-02--2019-08-09,es,5lwVd35Zg6DJ4qibVMq99H
60,Cambio,Ozuna,597419,2019-08-02--2019-08-09,es,3cg9A9GVyZAT2CPevqWr65
61,Tú No Amas,Mambo Kingz,591623,2019-08-02--2019-08-09,es,5J64qSSq0VZuh0CiI9o9Nq
62,bad guy,Billie Eilish,589649,2019-08-02--2019-08-09,es,2Fxmhks0bxGSBdJ92vM42m
63,Si Supieras,Daddy Yankee,563174,2019-08-02--2019-08-09,es,7MRU4vOkywuhZ9kbFiPuiu
64,Hookah,Bad Gyal,560349,2019-08-02--2019-08-09,es,4piZ5m1vZGDkfyHga5U97m
65,Bellacoso,Residente,559581,2019-08-02--2019-08-09,es,1kMUGCt7XLDc5Q64Vl0H8S
66,Atrévete,Nicky Jam,533752,2019-08-02--2019-08-09,es,3KekO5WUfJsh7kYU9o2w50
67,De Tranquilote,Danny Romero,532654,2019-08-02--2019-08-09,es,1IDFcb3cjkj2dhv3UaxX9b
68,Soldadito de Hierro,Nil Moliner,500602,2019-08-02--2019-08-09,es,3DfUO7e24abpbIreUpUK4B
69,Boomerang,Sech,499887,2019-08-02--2019-08-09,es,6E8uqptcabNz9ym19FkDye
70,5 Sentidos,Dvicio,495444,2019-08-02--2019-08-09,es,7chjOPhoxbpRYSrO1rvdnu
71,Baila Baila Baila - Remix,Ozuna,494548,2019-08-02--2019-08-09,es,7mWFF4gPADjTQjC97CgFVt
72,Amanece,Anuel AA,491713,2019-08-02--2019-08-09,es,1LiN0Z98FkR1t0m8KmLcAH
73,Baila Baila Baila,Ozuna,477616,2019-08-02--2019-08-09,es,7uH27oIt4a6cIFCA8ZPcyG
74,La Boca - Remix,Mau y Ricky,469293,2019-08-02--2019-08-09,es,2EEmzqzM70CybVspgM7YRT
75,Aleluya,Reik,464818,2019-08-02--2019-08-09,es,23CsjGOYDQiJpX44BSn9TM
76,Cúrame,Prince Royce,462129,2019-08-02--2019-08-09,es,6rXxAohZzTDsP5KT3IDFIU
77,La Respuesta,Becky G,460202,2019-08-02--2019-08-09,es,2fOjendzUzepHwR9QrVyYF
78,El Efecto,Rauw Alejandro,449602,2019-08-02--2019-08-09,es,4SJHHpKhcuXwDsCsPqshXj
79,Ocean,KAROL G,442368,2019-08-02--2019-08-09,es,6qoIFQfdmaQF9A1gb67tR7
80,Adan y Eva,Paulo Londra,442145,2019-08-02--2019-08-09,es,132ALUzVLmqYB4UsBj5qD6
81,Me llama,Beret,440839,2019-08-02--2019-08-09,es,7piXNyrajEfqhOkzgDq2Ts
82,Punto G,KAROL G,436642,2019-08-02--2019-08-09,es,2E82gORVSA7UMEz5M1IP3b
83,Maldición,Lola Indigo,434849,2019-08-02--2019-08-09,es,6qz7XM4Ysl3z0rEcInLivx
84,Nada Sale Mal,Aitana,431851,2019-08-02--2019-08-09,es,51ltTOzVJWp3BUHzYrRxEa
85,Old Town Road - Remix,Lil Nas X,430394,2019-08-02--2019-08-09,es,2YpeDb67231RjR0MgVLzsG
86,Amor Genuino,Ozuna,426721,2019-08-02--2019-08-09,es,6pK5edDoyrn4mWwRSVc2a5
87,boyfriend (with Social House),Ariana Grande,422546,2019-08-02--2019-08-09,es,0Ryd8975WihbObpp5cPW1t
88,Un Año,Sebastian Yatra,422147,2019-08-02--2019-08-09,es,2vrpcQNg6itmgVZWsNjWe0
89,Mi Persona Favorita,Alejandro Sanz,419195,2019-08-02--2019-08-09,es,1O4dGIPUXUanseRdv4fNzw
90,Celébrate,Miki Núñez,418539,2019-08-02--2019-08-09,es,05QSb3QDjUjn3EUnEPXSIz
91,Aute Cuture,ROSALÍA,415175,2019-08-02--2019-08-09,es,7dQFpbs34ufIEU745DVclf
92,Secreto,Anuel AA,411132,2019-08-02--2019-08-09,es,5W83ErFkO3aKAIS1WMi6u0
93,nana triste,Natalia Lacunza,402241,2019-08-02--2019-08-09,es,721Lxh9pNJJhNERON4Zjmw
94,Instagram,Dimitri Vegas & Like Mike,391810,2019-08-02--2019-08-09,es,0U6bQIAh6MCGo1xjbIIx2S
95,Muito Calor,Ozuna,386143,2019-08-02--2019-08-09,es,5uVgsAzjO6eJR06VPrqUga
96,Ella Quiere Beber - Remix,Anuel AA,385986,2019-08-02--2019-08-09,es,3f5lA8nnc4YYF1qf78WpHw
97,Qué Bonito Es Querer,Manuel Carrasco,384043,2019-08-02--2019-08-09,es,6uzGmmQ4CuG9HvZktEy0LF
98,Sucker,Jonas Brothers,380807,2019-08-02--2019-08-09,es,22vgEDb5hykfaTwLuskFGD
99,Latina (feat. Maluma),Reykon,372876,2019-08-02--2019-08-09,es,00Ia46AgCNfnXjzgH8PIKH
100,Shallow,Lady Gaga,369081,2019-08-02--2019-08-09,es,2VxeLyX666F8uXCJ0dZF8B
101,Con La Miel En Los Labios,Aitana,368117,2019-08-02--2019-08-09,es,2QJcrJNa4KGxQ6bw0MH3Zx
102,Aullando,Wisin & Yandel,367494,2019-08-02--2019-08-09,es,7BuHdm4lQqcyG3qTwdkxus
103,Sobrenatural,Juan Magán,365150,2019-08-02--2019-08-09,es,1cYXPXbIR0FxurYVMGnwIN
104,En Cero,Yandel,364739,2019-08-02--2019-08-09,es,51uLQESb4VnYAbs5WtGxho
105,Beautiful People (feat. Khalid),Ed Sheeran,352402,2019-08-02--2019-08-09,es,70eFcWOvlMObDhURTqT4Fv
106,MALAMENTE - Cap.1: Augurio,ROSALÍA,350842,2019-08-02--2019-08-09,es,1B0BQaSRHxhI0AUlItY3LK
107,Una Vida Para Recordar,Piso 21,349673,2019-08-02--2019-08-09,es,7pxL0DzPpCjjcdfQccvnus
108,Serpiente Veneno (feat. Ele A El Dominio),Kidd Keo,348304,2019-08-02--2019-08-09,es,63c2jMnVyf8dtnbaQK910d
109,Someone You Loved,Lewis Capaldi,345398,2019-08-02--2019-08-09,es,7qEHsqek33rTcFNT9PFqLf
110,Te echo de menos,Beret,334939,2019-08-02--2019-08-09,es,3gPOFPYLgpvQz0ZMwmv7NE
111,Mujer Bruja,Lola Indigo,331323,2019-08-02--2019-08-09,es,2o2PFz6MLkKXVDYlzDAVH7
112,Vas A Quedarte,Aitana,328832,2019-08-02--2019-08-09,es,0fwIHsKXNEcb57u2um7z9I
113,Quedará En Nuestra Mente,Amaia,327963,2019-08-02--2019-08-09,es,3wELIp6rfa3I5pm2cJEsAh
114,A Escondidas,$kyhook,324102,2019-08-02--2019-08-09,es,7754vHc34U2wQMIJFWRhVK
